ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,DAYS_SINCE_LASTORDER,STATUS,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10273,22,126.58,11,2784.76,21-07-2019,1865,Shipped,Battery Systems,122,S24_2011,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,Dewey,Catherine,Small
10283,42,126.58,13,5316.36,20-08-2019,1836,Shipped,Battery Systems,122,S24_2011,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,Lincoln,Elizabeth,Medium
10293,21,140.09,2,2941.89,09-09-2019,1817,Shipped,Battery Systems,122,S24_2011,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,Small
10306,29,110.6,7,3207.4,14-10-2019,1783,Shipped,Battery Systems,122,S24_2011,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Medium
10315,35,120.43,6,4215.05,29-10-2019,1769,Shipped,Battery Systems,122,S24_2011,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Medium
10326,41,105.69,4,4333.29,09-11-2019,1759,Shipped,Battery Systems,122,S24_2011,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,Lule,S-958 22,Sweden,Berglund,Christina,Medium
10337,29,71.97,4,2087.13,21-11-2019,1748,Shipped,Battery Systems,122,S24_2011,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,10022,USA,Hernandez,Maria,Small
10350,34,50.33,7,1711.22,02-12-2019,1738,Shipped,Battery Systems,122,S24_2011,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small
10372,37,105.69,8,3910.53,26-01-2020,1684,Shipped,Battery Systems,122,S24_2011,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,Medium
10396,49,116.75,6,5720.75,23-03-2020,1628,Shipped,Battery Systems,122,S24_2011,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium
10414,23,145.01,10,3335.23,06-05-2020,1585,On Hold,Battery Systems,122,S24_2011,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,Medium
10103,36,102.23,1,3680.28,29-01-2018,2438,Shipped,Infotainment Systems,127,S24_2300,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,Medium
10114,21,139.29,5,2925.09,01-04-2018,2377,Shipped,Infotainment Systems,127,S24_2300,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,75012,France,Bertrand,Marie,Small
10126,27,126.51,1,3415.77,28-05-2018,2321,Shipped,Infotainment Systems,127,S24_2300,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,Medium
10140,47,108.62,1,5105.14,24-07-2018,2265,Shipped,Infotainment Systems,127,S24_2300,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,Hirano,Juri,Medium
10151,42,121.4,8,5098.8,21-09-2018,2207,Shipped,Infotainment Systems,127,S24_2300,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,90110,Finland,Koskitalo,Pirkko,Medium
10165,32,145.68,17,4661.76,22-10-2018,2177,Shipped,Infotainment Systems,127,S24_2300,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Medium
10175,28,106.07,6,2969.96,06-11-2018,2163,Shipped,Infotainment Systems,127,S24_2300,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,WX3 6FW,UK,Brown,Ann,Small
10184,24,145.68,11,3496.32,14-11-2018,2156,Shipped,Infotainment Systems,127,S24_2300,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Sevilla,41101,Spain,Roel,Jose Pedro,Medium
10194,49,117.57,1,5760.93,25-11-2018,2146,Shipped,Infotainment Systems,127,S24_2300,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium
10207,46,148.24,12,6819.04,09-12-2018,2133,Shipped,Infotainment Systems,127,S24_2300,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,51003,USA,Franco,Valarie,Medium
10217,28,112.46,1,3148.88,04-02-2019,2077,Shipped,Infotainment Systems,127,S24_2300,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Medium
10229,48,118.84,6,5704.32,11-03-2019,2043,Shipped,Infotainment Systems,127,S24_2300,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium
10246,29,121.4,10,3520.6,05-05-2019,1989,Shipped,Infotainment Systems,127,S24_2300,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium
10259,47,112.46,9,5285.62,15-06-2019,1949,Shipped,Infotainment Systems,127,S24_2300,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Medium
10271,43,130.35,10,5605.05,20-07-2019,1915,Shipped,Infotainment Systems,127,S24_2300,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium
10281,25,111.18,6,2779.5,19-08-2019,1886,Shipped,Infotainment Systems,127,S24_2300,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,70267,USA,Yu,Kyung,Small
10291,48,112.46,1,5398.08,08-09-2019,1867,Shipped,Infotainment Systems,127,S24_2300,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium
10305,24,132.9,10,3189.6,13-10-2019,1833,Shipped,Infotainment Systems,127,S24_2300,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,Medium
10313,42,132.9,4,5581.8,22-10-2019,1825,Shipped,Infotainment Systems,127,S24_2300,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,Medium
10324,31,123.24,2,3820.44,05-11-2019,1812,Shipped,Infotainment Systems,127,S24_2300,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,10022,USA,Frick,Michael,Medium
10334,42,131.62,5,5528.04,19-11-2019,1799,On Hold,Infotainment Systems,127,S24_2300,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,Lule,S-958 22,Sweden,Berglund,Christina,Medium
10348,37,161.66,1,5981.42,01-11-2019,1818,Shipped,Infotainment Systems,127,S24_2300,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,Medium
10358,41,138.65,7,5684.65,10-12-2019,1780,Shipped,Infotainment Systems,127,S24_2300,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium
10371,20,172.47,5,3449.4,23-01-2020,1737,Shipped,Infotainment Systems,127,S24_2300,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium
10382,20,132.72,3,2654.4,17-02-2020,1713,Shipped,Infotainment Systems,127,S24_2300,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small
10412,70,121.4,10,8498,03-05-2020,1638,Shipped,Infotainment Systems,127,S24_2300,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Large
10425,49,112.46,9,5510.54,31-05-2020,1611,In Process,Infotainment Systems,127,S24_2300,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Medium
10188,38,96.34,4,3660.92,18-11-2018,617,Shipped,Engine,118,S10_2016,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Medium
10168,27,135.59,4,3660.93,28-10-2018,636,Shipped,Engine,118,S10_2016,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,Hirano,Juri,Medium
10362,22,166.55,4,3664.1,05-01-2020,241,Shipped,Engine,193,S10_4698,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,Hirano,Juri,Medium
10108,31,118.38,16,3669.78,03-03-2018,3077,Shipped,Engine,102,S32_4485,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Makati City,1227 MM,Philippines,Cruz,Arnold,Medium
10210,46,79.91,5,3675.86,12-01-2019,2616,Shipped,Engine,99,S32_1374,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,530-0003,Japan,Kentary,Mory,Medium
10263,34,108.14,2,3676.76,28-06-2019,350,Shipped,Engine,95,S10_1678,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,King,Julie,Medium
10343,29,128.04,5,3713.16,24-11-2019,2336,Shipped,Engine,40,S32_2206,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,Medium
10285,34,109.32,7,3716.88,27-08-2019,1707,Shipped,Engine,112,S24_1578,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,Medium
10353,46,81.17,5,3733.82,04-12-2019,2302,Shipped,Engine,99,S32_1374,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,97561,USA,Lewis,Dan,Medium
10145,45,83.26,6,3746.7,25-08-2018,649,Shipped,Engine,95,S10_1678,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,90003,USA,Young,Julie,Medium
10298,39,96.34,1,3757.26,27-09-2019,312,Shipped,Engine,118,S10_2016,Atelier graphique,40.32.2555,"54, rue Royale",Nantes,44000,France,Schmitt,Carine,Medium
10374,22,174.29,1,3834.38,02-02-2020,214,Shipped,Engine,193,S10_4698,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,South Brisbane,4101,Australia,Calaghan,Tony,Medium
10224,50,77.29,3,3864.5,21-02-2019,2834,Shipped,Engine,81,S50_4713,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Lille,59000,France,Rance,Martine,Medium
10169,48,80.55,10,3866.4,04-11-2018,2939,Shipped,Engine,81,S50_4713,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Medium
10375,49,78.92,13,3867.08,03-02-2020,365,Shipped,Engine,150,S12_2823,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Medium
10362,22,176.23,1,3877.06,05-01-2020,393,Shipped,Engine,150,S12_2823,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,Hirano,Juri,Medium
10134,41,94.74,2,3884.34,01-07-2018,703,Shipped,Engine,95,S10_1678,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,75508,France,Da Cunha,Daniel,Medium
10107,39,99.91,5,3896.49,24-02-2018,878,Shipped,Engine,118,S10_2016,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Medium
10145,47,83.03,11,3902.41,25-08-2018,2159,Shipped,Engine,76,S24_2000,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,90003,USA,Young,Julie,Medium
10169,34,115.32,12,3920.88,04-11-2018,2835,Shipped,Engine,102,S32_4485,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Medium
10356,26,151.45,4,3937.7,09-12-2019,2554,Shipped,Engine,81,S50_4713,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,75508,France,Da Cunha,Daniel,Medium
10223,37,107.18,1,3965.66,20-02-2019,475,Shipped,Engine,95,S10_1678,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Medium
10389,49,81.4,2,3988.6,03-03-2020,1622,Shipped,Engine,76,S24_2000,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium
10211,37,109.19,12,4040.03,15-01-2019,2766,Shipped,Engine,102,S32_4485,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Paris,75016,France,Perrier,Dominique,Medium
10110,43,78.15,11,3360.45,18-03-2018,2441,Shipped,Accessories,90,S24_2766,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Medium
10124,32,72.7,10,2326.4,21-05-2018,2378,Shipped,Accessories,90,S24_2766,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,83030,USA,King,Sue,Small
10148,21,73.6,4,1545.6,11-09-2018,2266,Shipped,Accessories,90,S24_2766,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small
10161,20,107.23,3,2144.6,17-10-2018,2231,Shipped,Accessories,90,S24_2766,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Small
10172,22,74.51,1,1639.22,05-11-2018,2213,Shipped,Accessories,90,S24_2766,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,King,Julie,Small
10182,36,73.6,14,2649.6,12-11-2018,2207,Shipped,Accessories,90,S24_2766,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small
10192,46,83.6,2,3845.6,20-11-2018,2200,Shipped,Accessories,90,S24_2766,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,62005,USA,Young,Valarie,Medium
10204,47,96.32,8,4527.04,02-12-2018,2189,Shipped,Accessories,90,S24_2766,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,Medium
10212,45,88.14,1,3966.3,16-01-2019,2145,Shipped,Accessories,90,S24_2766,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium
10227,47,88.14,14,4142.58,02-03-2019,2101,Shipped,Accessories,90,S24_2766,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium
10241,47,94.5,6,4441.5,13-04-2019,2060,Shipped,Accessories,90,S24_2766,Mini Caravy,88.60.1555,"24, place Kluber",Strasbourg,67000,France,Citeaux,Frederique,Medium
10267,38,87.24,3,3315.12,07-07-2019,1976,Shipped,Accessories,90,S24_2766,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,Medium
10279,49,79.97,3,3918.53,09-08-2019,1944,Shipped,Accessories,90,S24_2766,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium
10288,35,80.87,9,2830.45,01-09-2019,1922,Shipped,Accessories,90,S24_2766,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small
10302,49,108.14,5,5298.86,06-10-2018,2253,Shipped,Accessories,90,S24_2766,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,WX1 6LT,UK,Devon,Elizabeth,Medium
10311,28,93.6,4,2620.8,16-10-2019,1879,Shipped,Accessories,90,S24_2766,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small
10321,30,72.7,1,2181,04-11-2019,1861,Shipped,Accessories,90,S24_2766,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,50553,USA,Benitez,Violeta,Small
10332,39,86.72,7,3382.08,17-11-2019,1849,Shipped,Accessories,90,S24_2766,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Medium
10346,25,115.07,1,2876.75,29-11-2019,1838,Shipped,Accessories,90,S24_2766,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,83030,USA,King,Sue,Small
10368,40,102.68,2,4107.2,19-01-2020,1788,Shipped,Accessories,90,S24_2766,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium
10380,36,37.5,6,1350,16-02-2020,1761,Shipped,Accessories,90,S24_2766,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small
10407,76,94.5,6,7182,22-04-2020,1696,On Hold,Accessories,90,S24_2766,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,Large
10420,39,100.87,9,3933.93,29-05-2020,1660,In Process,Accessories,90,S24_2766,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Medium
10104,44,39.6,10,1742.4,31-01-2018,2510,Shipped,Accessories,35,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small
10114,24,30.06,1,721.44,01-04-2018,2451,Shipped,Accessories,35,S24_2840,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,75012,France,Bertrand,Marie,Small
10127,39,38.19,12,1489.41,03-06-2018,2389,Shipped,Accessories,35,S24_2840,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,Small
10141,21,42.43,6,891.03,01-08-2018,2331,Shipped,Accessories,35,S24_2840,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,FIN-02271,Finland,Suominen,Kalle,Small
10151,30,40.31,4,1209.3,21-09-2018,2281,Shipped,Accessories,35,S24_2840,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,90110,Finland,Koskitalo,Pirkko,Small
10165,27,31.82,13,859.14,22-10-2018,2251,Shipped,Accessories,35,S24_2840,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Small
10175,37,31.12,2,1151.44,06-11-2018,2237,Shipped,Accessories,35,S24_2840,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,WX3 6FW,UK,Brown,Ann,Small
10184,42,31.82,7,1336.44,14-11-2018,2230,Shipped,Accessories,35,S24_2840,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Sevilla,41101,Spain,Roel,Jose Pedro,Small
10195,32,28.29,7,905.28,25-11-2018,2220,Shipped,Accessories,35,S24_2840,Mini Classics,9145554562,3758 North Pendale Street,White Plains,24067,USA,Frick,Steve,Small
10207,42,29.7,8,1247.4,09-12-2018,2207,Shipped,Accessories,35,S24_2840,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,51003,USA,Franco,Valarie,Small
10219,21,40.31,3,846.51,10-02-2019,2145,Shipped,Accessories,35,S24_2840,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,Brisbane,94217,USA,Taylor,Sue,Small
10229,33,32.88,2,1085.04,11-03-2019,2117,Shipped,Accessories,35,S24_2840,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small
10246,49,36.07,6,1767.43,05-05-2019,2063,Shipped,Accessories,35,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small
10259,31,33.24,5,1030.44,15-06-2019,2023,Shipped,Accessories,35,S24_2840,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small
10271,38,41.72,6,1585.36,20-07-2019,1989,Shipped,Accessories,35,S24_2840,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small
10281,20,40.66,2,813.2,19-08-2019,1960,Shipped,Accessories,35,S24_2840,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,70267,USA,Yu,Kyung,Small
10292,39,30.06,9,1172.34,08-09-2019,1941,Shipped,Accessories,35,S24_2840,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Small
10305,48,31.47,6,1510.56,13-10-2019,1907,Shipped,Accessories,35,S24_2840,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,Small
10314,39,37.13,15,1448.07,22-10-2019,1899,Shipped,Accessories,35,S24_2840,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Small
10324,30,111.27,9,3338.1,05-11-2019,1886,Shipped,Accessories,35,S24_2840,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,10022,USA,Frick,Michael,Medium
10335,33,37.13,2,1225.29,19-11-2019,1873,Shipped,Accessories,35,S24_2840,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small
10349,36,37.13,3,1336.68,01-12-2019,1862,Shipped,Accessories,35,S24_2840,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,Small
10358,36,82.94,4,2985.84,10-12-2019,1854,Shipped,Accessories,35,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small
10371,45,123.24,8,5545.8,23-01-2020,1811,Shipped,Accessories,35,S24_2840,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium
10383,40,152.24,3,6089.6,22-02-2020,1782,Shipped,Accessories,35,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium
10394,46,38.9,6,1789.4,15-03-2020,1761,Shipped,Accessories,35,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small
10412,30,36.07,6,1082.1,03-05-2020,1713,Shipped,Accessories,35,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small
10425,31,33.24,5,1030.44,31-05-2020,1686,In Process,Accessories,35,S24_2840,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Small
10106,49,74.68,13,3659.32,17-02-2018,2521,Shipped,Spare Parts,68,S24_2841,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,Medium
10119,41,59.6,4,2443.6,28-04-2018,2452,Shipped,Spare Parts,68,S24_2841,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Small
10131,35,67.14,5,2349.9,16-06-2018,2404,Shipped,Spare Parts,68,S24_2841,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,97561,USA,Lewis,Dan,Small
10143,27,60.97,8,1646.19,10-08-2018,2350,Shipped,Spare Parts,68,S24_2841,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,Small
10155,23,72.62,6,1670.26,06-10-2018,2294,Shipped,Spare Parts,68,S24_2841,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,21240,Finland,Karttunen,Matti,Small
10167,21,69.88,2,1467.48,23-10-2018,2278,Cancelled,Spare Parts,68,S24_2841,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Small
10178,34,80.84,5,2748.56,08-11-2018,2263,Shipped,Spare Parts,68,S24_2841,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,31000,France,Roulet,Annette,Small
10186,22,69.2,2,1522.4,14-11-2018,2258,Shipped,Spare Parts,68,S24_2841,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,London,WA1 1DP,UK,Hardy,Thomas,Small
10198,48,67.82,5,3255.36,27-11-2018,2246,Shipped,Spare Parts,68,S24_2841,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Makati City,1227 MM,Philippines,Cruz,Arnold,Medium
10222,32,81.53,5,2608.96,19-02-2019,2163,Shipped,Spare Parts,68,S24_2841,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,91217,USA,Thompson,Valarie,Small
10249,20,67.82,1,1356.4,08-05-2019,2086,Shipped,Spare Parts,68,S24_2841,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,51247,USA,Tseng,Kyung,Small
10262,24,67.14,10,1611.36,24-06-2019,2040,Cancelled,Spare Parts,68,S24_2841,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small
10274,40,65.08,2,2603.2,21-07-2019,2014,Shipped,Spare Parts,68,S24_2841,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,58339,USA,Nelson,Allen,Small
10284,30,73.99,12,2219.7,21-08-2019,1984,Shipped,Spare Parts,68,S24_2841,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,N 0106,Norway,Klaeboe,Jan,Small
10296,21,71.25,8,1496.25,15-09-2019,1960,Shipped,Spare Parts,68,S24_2841,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,80686,Germany,Donnermeyer,Michael,Small
